Product_Price,Promotion,Product_Category,Store_Location,Shelf_Space,Competitor_Price,Season,Day_of_Week,Units_in_Inventory,Online_Sales,Week_of_Year,units_sold
15.46,0,Housewares,Suburban,11.35,15.2,Fall,Fri,111,1,14,117
19.46,0,Food,Suburban,11.76,18.27,Fall,Mon,121,1,36,101
15.08,0,Electronics,Suburban,4.09,16.67,Fall,Sat,119,0,6,125
12.27,0,Food,Suburban,12.57,13.7,Summer,Wed,143,0,19,102
9.41,1,Food,Suburban,6.98,10.03,Summer,Tue,80,0,20,178
7.61,0,Food,Urban,6.92,7.09,Fall,Sat,97,0,15,100
12.43,0,Electronics,Rural,1.67,11.74,Spring,Fri,120,0,37,116
10.04,1,Electronics,Suburban,13.58,10.17,Spring,Tue,81,0,41,210
8.93,0,Food,Suburban,6.89,8.84,Spring,Sat,162,1,30,122
10.69,0,Housewares,Urban,5.07,12.26,Spring,Sat,121,0,44,122
10.86,0,Clothing,Urban,7.62,10.34,Winter,Sat,156,0,12,118
10.43,0,Clothing,Urban,10.15,10.75,Winter,Fri,107,0,35,119
10.79,0,Electronics,Urban,9.22,9.2,Fall,Tue,101,0,34,106
11.01,0,Electronics,Suburban,5.91,11.01,Spring,Thu,100,0,17,109
15.83,0,Food,Urban,12.09,14.69,Summer,Fri,120,0,49,109
16,0,Food,Urban,12.2,14.95,Winter,Mon,110,1,23,112
18.26,0,Food,Urban,8,17.94,Fall,Mon,55,1,45,100
12.09,0,Electronics,Urban,8.63,10.62,Fall,Fri,141,1,1,130
9.96,0,Clothing,Urban,5.64,9.57,Spring,Mon,66,1,48,111
11.47,1,Food,Suburban,5.53,12.42,Summer,Wed,93,1,22,204
14.85,0,Food,Suburban,4.43,15.92,Fall,Tue,95,0,10,107
9.07,0,Housewares,Suburban,15.35,10.52,Summer,Sun,107,1,50,116
12.12,0,Food,Suburban,7.82,12.76,Winter,Wed,84,1,29,122
12.29,1,Electronics,Rural,8.7,13.55,Fall,Mon,93,1,38,238
10.37,0,Food,Suburban,19.53,9.24,Winter,Wed,71,0,13,89
16.94,0,Food,Rural,7.47,18.47,Fall,Fri,105,0,45,123
11.61,1,Food,Rural,7.56,10.09,Spring,Tue,84,1,47,214
10.24,0,Food,Suburban,10.15,9.67,Summer,Mon,93,0,14,96
13,1,Electronics,Urban,14.66,14.44,Fall,Tue,87,0,8,241
16.32,0,Clothing,Suburban,16.31,15.25,Fall,Wed,95,1,17,110
15.43,0,Food,Urban,10.49,15.27,Summer,Mon,108,1,28,127
10.5,1,Food,Rural,6.64,9.87,Summer,Wed,103,0,10,187
10.04,0,Housewares,Urban,3,12.94,Spring,Sun,101,1,9,122
14.2,0,Food,Suburban,4.44,15.3,Winter,Sat,131,0,14,128
15.3,0,Housewares,Rural,4.53,15.07,Summer,Tue,77,0,7,89
9.53,0,Housewares,Urban,8.76,7.97,Winter,Sat,111,1,31,113
10.08,0,Clothing,Suburban,5.51,10.89,Spring,Sun,127,1,1,111
9.78,0,Electronics,Suburban,6.62,9.19,Summer,Sat,81,0,13,106
9.34,0,Clothing,Rural,7.99,10.58,Spring,Wed,144,1,20,113
13.09,0,Housewares,Urban,15.46,15.33,Summer,Sun,75,1,42,125
7.76,0,Food,Suburban,4.3,9.21,Spring,Sat,126,1,11,121
17.15,0,Electronics,Urban,13.48,18.28,Spring,Mon,148,0,45,114
15.79,1,Clothing,Urban,19.22,15.84,Summer,Mon,117,0,5,248
13.14,0,Food,Suburban,11.07,10.61,Summer,Thu,78,0,9,103
13.53,0,Clothing,Rural,5.76,15.35,Fall,Fri,210,0,48,102
15.08,0,Electronics,Urban,4.96,13.6,Fall,Thu,103,1,9,115
8.37,1,Clothing,Urban,10.69,7.61,Fall,Sun,95,0,3,200
16.51,1,Food,Suburban,9.86,14.7,Fall,Thu,122,0,29,246
11.5,0,Clothing,Rural,9.37,10.77,Winter,Tue,114,1,36,119
13.23,0,Food,Suburban,13.38,12.06,Summer,Tue,83,0,1,91
10.72,0,Food,Urban,9.43,11.81,Winter,Mon,133,0,23,108
11.06,0,Food,Rural,12.53,11.12,Spring,Sat,166,0,24,96
14.39,1,Food,Suburban,13.12,15.72,Winter,Wed,82,0,11,218
10.48,0,Electronics,Rural,4.7,10.59,Fall,Fri,119,0,12,108
21.71,1,Housewares,Urban,5.15,21.12,Spring,Sat,102,0,35,250
17.41,1,Clothing,Urban,8.53,17.05,Winter,Tue,165,0,15,241
13.12,0,Housewares,Suburban,13.48,13.8,Spring,Tue,114,0,45,106
15.98,0,Electronics,Urban,15.6,13.9,Spring,Mon,75,1,30,103
14.96,0,Clothing,Rural,13.38,14.82,Spring,Sat,148,1,50,104
12.03,1,Food,Rural,4.74,11.83,Winter,Wed,104,0,40,206
16.59,0,Food,Suburban,11.91,16.9,Summer,Thu,76,1,17,109
11.43,0,Housewares,Suburban,7.56,11.33,Summer,Fri,122,0,14,100
5.8,0,Food,Suburban,6.24,7.06,Fall,Sun,89,0,25,95
11.21,0,Electronics,Rural,2.95,11.01,Winter,Sat,82,1,32,118
14.93,1,Electronics,Suburban,13.86,15.32,Fall,Sat,111,0,29,245
19.23,0,Food,Urban,1.82,21.01,Fall,Sat,165,1,50,121
15.29,1,Clothing,Urban,9.62,14.83,Summer,Mon,117,1,24,260
19.64,0,Food,Urban,7.74,21.17,Winter,Thu,120,1,12,90
12.9,0,Food,Urban,5.29,12.09,Fall,Fri,168,1,7,125
11.57,0,Food,Suburban,15.85,12.61,Spring,Sun,105,0,35,115
15.93,0,Electronics,Rural,12.02,14.57,Winter,Tue,104,0,45,110
12.61,1,Clothing,Suburban,7.82,11.82,Spring,Thu,113,0,9,209
12.93,0,Electronics,Suburban,8.32,13.81,Winter,Mon,86,1,18,124
11.05,1,Food,Rural,6.11,11.44,Spring,Sat,69,0,21,190
19.61,1,Electronics,Suburban,10.35,19.49,Summer,Thu,121,1,49,265
11.26,1,Food,Urban,3.22,9.7,Fall,Sat,99,0,15,191
10.52,0,Electronics,Urban,11.61,12.43,Spring,Mon,104,1,27,124
7.85,0,Food,Suburban,2.47,8.26,Fall,Fri,101,1,32,127
13.16,0,Clothing,Rural,8.33,11.97,Winter,Sun,126,1,49,126
12.1,0,Housewares,Suburban,7.56,10.38,Winter,Sat,79,0,43,115
15.99,0,Clothing,Urban,15.31,15.8,Spring,Sun,119,0,39,121
19.28,1,Food,Rural,7.13,21.85,Summer,Fri,98,0,17,252
8.99,0,Food,Urban,10.47,9.34,Fall,Wed,98,0,41,115
8.39,0,Housewares,Suburban,3.18,8.28,Fall,Sat,119,0,26,113
11.02,0,Food,Rural,7,11.03,Fall,Fri,135,1,47,113
12.57,0,Housewares,Rural,7.49,12.16,Winter,Sat,154,0,21,111
9.89,0,Clothing,Urban,5.22,9.36,Spring,Sat,83,1,33,120
6.81,0,Electronics,Suburban,12.68,8.89,Winter,Thu,115,0,30,112
19.4,0,Housewares,Suburban,9.64,20.14,Spring,Mon,83,1,11,95
11.68,0,Food,Suburban,12.84,10.61,Spring,Fri,138,0,51,99
18.42,0,Clothing,Suburban,6.9,16.93,Summer,Sun,109,0,37,92
14.88,0,Housewares,Urban,12.3,13.71,Winter,Tue,90,1,26,111
12.14,0,Electronics,Rural,6.38,12.7,Winter,Wed,107,1,46,121
14.92,0,Electronics,Suburban,7.79,14.87,Winter,Thu,102,1,48,126
11.76,1,Electronics,Suburban,4.3,13.06,Summer,Sun,86,1,28,229
17.1,1,Electronics,Urban,8.29,19.64,Spring,Sat,84,0,45,255
8.86,0,Clothing,Urban,9.09,8.8,Spring,Sun,115,0,18,109
11.65,0,Clothing,Urban,10.17,13.16,Fall,Sat,100,1,41,140
12.74,0,Food,Rural,5.75,13.84,Fall,Wed,191,0,48,112
14.86,0,Clothing,Urban,6.49,15.58,Winter,Tue,115,0,38,109
10.78,0,Electronics,Suburban,25.86,9.85,Fall,Sun,93,0,20,117
17.36,0,Electronics,Suburban,8.87,15.03,Winter,Fri,106,0,27,111
10.46,0,Food,Urban,11.99,11.35,Fall,Wed,80,0,52,109
8.82,0,Electronics,Rural,7.8,7.16,Winter,Thu,85,0,52,103
13.98,1,Clothing,Rural,6.48,14.88,Winter,Thu,78,1,22,242
14.08,0,Electronics,Suburban,9.9,15.25,Spring,Tue,115,1,31,117
9.91,0,Electronics,Suburban,4.65,12.49,Spring,Fri,118,1,49,119
13.92,0,Housewares,Urban,10.82,12.86,Spring,Wed,72,0,37,115
11.06,1,Housewares,Suburban,15.58,10.14,Summer,Tue,108,1,50,217
10.88,1,Food,Urban,10.34,9.24,Spring,Mon,152,0,52,197
7.57,0,Food,Urban,7.94,7.41,Spring,Sat,173,1,46,102
12.23,0,Housewares,Urban,9.9,12.35,Summer,Tue,111,0,38,118
11.72,0,Housewares,Urban,8.49,10.63,Winter,Sun,128,0,11,106
12.53,0,Housewares,Suburban,4.88,13.14,Summer,Wed,92,1,15,122
9.85,1,Food,Rural,5.2,10.16,Summer,Sat,109,0,1,178
17.58,0,Clothing,Suburban,5.3,17.83,Winter,Sun,122,0,22,112
20.42,0,Food,Rural,12.66,19.04,Summer,Tue,121,0,17,73
8.1,0,Clothing,Urban,8.4,8.56,Fall,Sun,94,0,34,111
13.92,0,Food,Suburban,12.52,13.21,Summer,Wed,110,1,20,112
11.33,1,Food,Suburban,8.49,13.36,Winter,Mon,70,0,42,222
16.14,1,Clothing,Rural,7.44,14.56,Fall,Wed,77,1,35,251
12.18,0,Food,Rural,14.84,12.55,Summer,Thu,196,0,7,100
9.37,0,Food,Suburban,4.94,9.78,Summer,Tue,119,0,3,102
10.12,0,Clothing,Urban,6.7,10.78,Summer,Sat,122,1,34,133
16.72,1,Food,Suburban,6.75,14.68,Winter,Sun,74,0,29,236
13.66,0,Food,Urban,11.26,15.53,Summer,Fri,75,0,36,117
16.31,0,Electronics,Suburban,7.42,15.88,Spring,Sun,194,0,1,99
9.41,1,Food,Rural,12.8,9.15,Fall,Sun,171,1,6,197
18.36,1,Clothing,Suburban,12.3,16.02,Summer,Fri,112,1,12,252
10.05,0,Electronics,Suburban,7.49,11.42,Spring,Sun,119,0,18,108
19.31,0,Electronics,Suburban,12.08,18.83,Fall,Fri,85,0,46,110
10.95,0,Food,Urban,4.29,11.8,Winter,Mon,113,0,40,119
12.76,0,Housewares,Urban,11.01,12.85,Spring,Sun,83,1,52,126
11.37,0,Housewares,Urban,14.59,11.66,Spring,Tue,155,1,10,117
12.19,0,Food,Urban,9.63,12.33,Spring,Mon,125,0,26,106
11.71,0,Housewares,Suburban,3.76,10.99,Spring,Mon,116,0,28,93
10.15,0,Clothing,Urban,8,9.35,Fall,Wed,70,1,14,122
13.09,0,Electronics,Urban,22.85,12.6,Fall,Tue,141,0,2,119
8.51,0,Housewares,Urban,6.95,8.05,Summer,Sun,64,0,2,108
11.37,0,Food,Urban,6.13,11.3,Spring,Sat,91,0,12,110
16.27,0,Housewares,Rural,5.34,16.25,Summer,Wed,123,1,3,118
10.34,0,Food,Rural,10.83,12.6,Spring,Mon,128,1,29,106
15.05,0,Food,Urban,10.36,15.32,Summer,Sat,185,0,40,109
11.6,1,Food,Rural,7.69,13.73,Summer,Sat,79,0,40,218
8.41,0,Food,Urban,12.07,9.5,Summer,Wed,84,0,10,103
10.76,0,Food,Suburban,13.27,11.31,Summer,Sun,150,0,8,109
16.57,0,Electronics,Rural,8.04,17.77,Winter,Sat,72,1,18,129
12.32,1,Housewares,Urban,14.46,14.99,Winter,Sun,60,0,37,228
11.48,0,Clothing,Suburban,8.61,12.49,Spring,Sun,215,0,18,125
12.49,0,Food,Rural,15.74,11.56,Spring,Mon,76,1,15,102
9.9,0,Electronics,Urban,10.28,9.14,Summer,Wed,102,0,12,103
13.08,1,Clothing,Suburban,9.26,12.35,Summer,Sun,132,0,45,229
7.83,0,Clothing,Suburban,13.32,6.18,Summer,Wed,121,1,2,102
15.28,0,Food,Suburban,7.02,15.94,Summer,Sat,95,1,36,115
13.91,1,Electronics,Urban,7.76,16.44,Fall,Sat,165,0,39,254
12.92,0,Food,Rural,6.35,10.61,Summer,Sun,71,0,32,86
14.31,1,Electronics,Suburban,7.45,13.41,Fall,Wed,91,0,2,219
11.17,0,Housewares,Suburban,8.1,12.48,Fall,Thu,77,0,47,112
12.54,0,Food,Urban,11.38,13.09,Spring,Tue,146,0,18,116
15.69,1,Food,Suburban,5.88,16.92,Winter,Mon,57,0,43,239
9.53,0,Food,Suburban,12.1,9.15,Fall,Tue,206,0,46,106
12.16,0,Electronics,Urban,9.37,9.44,Fall,Thu,159,1,12,114
14.37,1,Housewares,Urban,5.56,13.44,Summer,Sat,78,1,37,249
13.03,0,Food,Suburban,11.85,12.35,Winter,Sun,107,0,48,98
12.52,0,Electronics,Urban,3.94,13.17,Summer,Mon,106,0,30,129
15.3,1,Food,Suburban,5.75,12.8,Spring,Mon,100,1,50,215
18,0,Electronics,Rural,7.93,17.07,Spring,Tue,119,1,48,114
12.77,0,Food,Suburban,6.98,11.27,Spring,Sun,87,1,29,122
13.58,0,Electronics,Rural,6.33,15.75,Spring,Sun,60,1,28,130
11.78,0,Electronics,Urban,7.36,12.29,Winter,Wed,92,1,51,143
17.56,0,Clothing,Suburban,6.22,17.95,Winter,Sun,127,1,11,115
12.15,0,Food,Urban,11.98,10.67,Summer,Wed,113,0,4,108
10.49,0,Food,Rural,6.82,10.46,Winter,Thu,116,1,36,124
15.98,1,Electronics,Urban,9.13,16.67,Summer,Fri,133,0,49,252
8.71,0,Electronics,Urban,10.86,8.26,Spring,Thu,138,1,50,122
10.08,0,Clothing,Suburban,4.7,11.44,Winter,Sat,152,0,24,111
9.32,0,Food,Urban,22.38,8.89,Spring,Wed,144,1,40,123
12.8,0,Housewares,Rural,11.06,12.22,Winter,Thu,97,0,20,103
8.9,0,Electronics,Urban,10.08,10.88,Winter,Sat,127,1,3,128
13.16,0,Food,Urban,7.14,14.61,Winter,Mon,159,0,39,116
10.65,1,Electronics,Urban,8.66,9.14,Spring,Sat,81,1,32,226
12.07,0,Electronics,Urban,4.75,11.78,Summer,Wed,164,0,41,124
9.73,0,Housewares,Rural,8.85,9.33,Fall,Wed,124,0,11,116
14.82,1,Food,Urban,16.25,14.44,Fall,Thu,94,1,5,247
10.89,0,Electronics,Urban,7.3,10.17,Summer,Wed,97,0,10,94
13.93,0,Food,Suburban,10.71,12.99,Spring,Wed,114,0,27,118
13.91,1,Electronics,Suburban,5.34,12.66,Winter,Sun,117,0,50,238
9.26,0,Food,Suburban,8.1,12.33,Summer,Tue,111,1,11,124
19.9,0,Electronics,Urban,6.11,19.04,Summer,Wed,123,0,49,100
12.97,1,Food,Urban,3.79,13.24,Fall,Sun,96,1,27,227
13.93,1,Clothing,Urban,4.74,14.3,Summer,Thu,116,0,43,236
14.77,0,Clothing,Urban,7.09,14.77,Winter,Sun,103,1,4,122
12.43,0,Food,Urban,13.79,12.88,Spring,Sun,96,0,24,106
11.87,0,Clothing,Urban,4.49,12.41,Summer,Fri,118,0,6,118
32.52,0,Housewares,Urban,10.74,33.49,Summer,Fri,143,1,23,0
17.25,0,Electronics,Suburban,3.3,17.96,Fall,Sat,113,0,23,107
8.48,0,Clothing,Urban,8.91,7.9,Winter,Tue,91,0,41,98
14.23,1,Clothing,Rural,4.04,12.97,Summer,Fri,88,1,7,238
19.6,0,Clothing,Suburban,16.75,21.71,Summer,Fri,116,0,6,98
10.59,0,Electronics,Urban,5.09,10.36,Fall,Sat,108,0,49,122
10.33,0,Food,Urban,10.64,12.55,Summer,Sun,61,0,38,112
12.12,0,Housewares,Rural,16.7,12.54,Spring,Sat,137,0,8,108
10.01,0,Electronics,Urban,10.15,7.57,Fall,Wed,120,1,47,111
12.28,0,Food,Urban,8.27,13.67,Summer,Thu,256,1,13,115
13.74,1,Electronics,Urban,7.84,12.95,Winter,Tue,102,0,8,239
9.06,0,Electronics,Suburban,5.93,9.46,Spring,Thu,109,1,17,107
10.18,1,Electronics,Suburban,9.87,8.98,Spring,Thu,178,0,27,197
11.41,0,Food,Rural,8.29,10.53,Summer,Wed,110,0,21,101
16.47,0,Electronics,Urban,6.62,15.83,Spring,Mon,76,1,19,112
13.93,0,Electronics,Suburban,7.3,13.23,Summer,Fri,64,0,32,101
13.93,0,Food,Suburban,11.71,13.81,Fall,Fri,107,0,42,99
13.61,0,Food,Suburban,9.39,15,Spring,Sat,150,1,5,109
12.89,1,Electronics,Urban,7.79,10.25,Winter,Wed,113,0,19,223
13.03,0,Housewares,Suburban,8.21,14.03,Summer,Mon,93,1,39,133
15.34,0,Electronics,Urban,6.72,17.35,Spring,Tue,146,0,45,114
14.91,0,Clothing,Urban,3.03,13.74,Spring,Sun,109,0,17,111
12.1,0,Housewares,Rural,4.36,11.25,Winter,Wed,121,1,15,116
11.58,0,Clothing,Urban,4.91,10.17,Summer,Sun,172,0,4,112
14.29,0,Electronics,Rural,10.21,15.1,Winter,Tue,135,0,16,107
13.89,1,Food,Urban,4.02,15.89,Winter,Sun,167,1,47,257
13.55,0,Clothing,Urban,5.92,13.76,Spring,Wed,113,1,30,125
10.53,0,Clothing,Urban,3.16,10.74,Winter,Sun,99,0,45,106
8.72,0,Food,Suburban,10.22,7.54,Spring,Thu,144,0,36,96
17.96,0,Clothing,Suburban,8.7,17.76,Summer,Thu,132,1,15,107
11.73,0,Electronics,Rural,3.71,10.39,Summer,Sat,117,1,15,113
12.19,0,Food,Urban,10.39,10.65,Winter,Mon,149,1,29,110
11.34,0,Food,Urban,10.89,9.03,Spring,Sat,100,0,24,107
11.51,0,Food,Suburban,11.56,10.88,Summer,Wed,140,0,28,112
12.43,0,Electronics,Rural,8.08,13.85,Fall,Sat,69,0,43,109
9.73,0,Clothing,Rural,7.72,10.24,Fall,Thu,81,0,35,95
16.32,1,Electronics,Rural,4.39,15.58,Summer,Fri,124,0,27,267
13.02,0,Electronics,Rural,8.96,13.71,Summer,Fri,118,1,43,121
16.18,0,Housewares,Rural,5.57,15.88,Fall,Thu,162,0,36,106
10.98,0,Food,Urban,9.03,11.24,Fall,Fri,138,1,3,125
12.26,0,Clothing,Suburban,14.8,11.03,Summer,Tue,60,0,18,108
8.51,0,Housewares,Rural,5.54,7.77,Summer,Sat,102,1,45,106
7.46,0,Clothing,Urban,9.38,8.32,Summer,Tue,149,0,49,111
9.5,1,Clothing,Urban,8.83,12.2,Fall,Sun,117,0,17,197
13.1,0,Food,Suburban,7.59,14.3,Spring,Fri,106,0,12,81
16.42,0,Electronics,Urban,12.07,14.71,Spring,Sat,117,1,17,133
18.26,0,Electronics,Suburban,2.75,19.75,Summer,Fri,110,1,9,108
9.96,0,Clothing,Urban,14.51,11.3,Summer,Mon,87,0,15,117
12.09,0,Housewares,Urban,8.02,12.87,Summer,Sun,117,1,36,121
9.86,1,Food,Rural,5.17,11.32,Summer,Mon,124,0,31,192
9.65,0,Food,Rural,8.97,7.73,Summer,Tue,73,0,40,99
11.42,1,Housewares,Rural,5.93,9.78,Summer,Sun,90,1,42,215
9.02,0,Clothing,Urban,11.19,9.13,Summer,Tue,130,0,21,118
12.31,0,Electronics,Urban,6.09,12.43,Winter,Fri,111,1,10,128
9.97,1,Food,Rural,6.44,10.25,Winter,Wed,153,1,2,180
16.96,0,Electronics,Suburban,13.74,16.69,Spring,Tue,116,0,31,99
10.6,0,Food,Suburban,4.55,10.51,Spring,Sun,124,1,23,116
13.1,0,Food,Suburban,5.65,13.1,Fall,Wed,165,0,2,124
20.64,0,Clothing,Suburban,6.47,20.06,Spring,Tue,117,1,36,82
13.35,0,Housewares,Urban,5.05,10.09,Fall,Sun,165,1,21,127
12.92,1,Food,Suburban,5.28,12.51,Summer,Tue,124,1,42,227
8.05,0,Clothing,Urban,14.9,7.75,Winter,Sat,107,1,51,109
12.46,1,Clothing,Suburban,8.26,11.86,Winter,Wed,141,1,8,236
13.44,0,Clothing,Suburban,7.07,13.79,Summer,Wed,133,0,15,119
13.87,0,Food,Suburban,5.04,12.51,Winter,Fri,140,1,19,108
14.67,0,Clothing,Urban,6,13.83,Spring,Fri,121,1,45,119
11.11,0,Food,Urban,10.29,11.65,Winter,Thu,105,1,50,111
18.37,1,Food,Urban,15.51,19.65,Summer,Sat,168,1,49,260
8.77,0,Food,Rural,6.54,8.97,Winter,Sat,85,0,29,92
12.62,0,Food,Rural,6.83,11.22,Summer,Sat,149,0,29,110
11.53,0,Clothing,Urban,9.4,10.32,Spring,Fri,123,1,12,119
7.38,1,Clothing,Suburban,3.7,4.75,Summer,Tue,157,1,33,190
11.04,1,Clothing,Suburban,13.94,10.07,Spring,Mon,85,0,1,213
13.8,0,Electronics,Suburban,10.24,13.74,Fall,Thu,100,1,5,122
15.27,0,Clothing,Suburban,10.01,15.57,Spring,Sat,136,1,35,117
7.82,0,Electronics,Rural,10.24,9.7,Spring,Sat,81,0,21,101
12.63,0,Food,Rural,21.58,15.21,Fall,Fri,156,0,50,129
14.26,0,Clothing,Rural,10.94,13.06,Summer,Sun,173,0,5,117
9.59,1,Food,Urban,5.68,11.8,Spring,Tue,83,1,35,191
10.63,0,Clothing,Suburban,12.84,10.75,Summer,Wed,77,0,4,94
10.15,0,Electronics,Suburban,7.26,9.71,Spring,Sun,126,0,13,112
10.52,1,Food,Urban,11.33,8.82,Summer,Thu,144,0,9,194
11.41,0,Clothing,Urban,5.67,8.65,Summer,Sun,92,1,5,126
9.82,0,Electronics,Urban,16.78,11.01,Winter,Tue,112,0,35,133
12.5,0,Housewares,Urban,12.16,12.32,Winter,Tue,193,0,4,120
11.37,0,Food,Suburban,6.21,11.77,Spring,Tue,75,0,23,102
14.18,1,Food,Urban,11.7,14.53,Spring,Thu,161,1,44,240
16.42,0,Food,Rural,5.61,15.99,Spring,Sun,126,1,10,110
11.63,0,Electronics,Urban,3.36,12.39,Fall,Thu,176,1,18,120
14.41,0,Food,Suburban,8.07,12.35,Winter,Sun,123,0,16,109
13.95,0,Housewares,Urban,21.07,14.73,Winter,Sun,101,0,38,121
15.5,0,Food,Suburban,7.59,13.98,Winter,Fri,163,0,47,91
12.78,0,Electronics,Urban,6.1,13.59,Fall,Tue,144,0,32,137
10.88,0,Clothing,Suburban,6.18,10.22,Winter,Fri,117,0,48,116
8.95,0,Food,Rural,5.38,8.28,Winter,Sat,138,1,6,104
18.5,0,Clothing,Rural,8.29,18.94,Winter,Fri,172,1,2,112
11.56,1,Food,Rural,8.87,11.75,Spring,Mon,138,1,33,206
10.24,0,Food,Rural,5.98,10.99,Winter,Tue,105,0,5,102
11.33,0,Clothing,Urban,7.69,12.47,Fall,Fri,89,1,38,125
9.46,1,Electronics,Urban,13.67,9.41,Spring,Fri,80,0,27,202
12.1,0,Food,Urban,4.08,11.66,Winter,Tue,221,0,9,108
8.95,0,Food,Urban,2.62,11.7,Summer,Sun,205,1,34,133
15.21,0,Food,Urban,9.16,15.64,Summer,Sat,133,0,41,109
12.38,0,Food,Rural,10.05,12.54,Summer,Wed,137,0,37,123
11.76,1,Clothing,Urban,8.93,12.55,Spring,Tue,97,0,21,222
13.4,0,Food,Suburban,5.97,12.75,Spring,Sat,138,0,11,96
15.54,0,Food,Urban,7.03,17.47,Spring,Sun,139,0,36,121
16.67,0,Clothing,Suburban,14.26,15.96,Summer,Tue,193,1,8,117
6.28,0,Food,Suburban,12.74,8.05,Summer,Fri,95,1,18,114
15.79,0,Housewares,Urban,11.2,15.79,Winter,Mon,93,1,18,111
17.73,0,Housewares,Urban,6.58,17.3,Summer,Thu,125,1,5,108
14.59,0,Housewares,Urban,11.75,13.57,Winter,Mon,93,0,47,107
11.92,1,Electronics,Urban,10.15,12.33,Fall,Sun,81,0,33,224
12.37,0,Clothing,Suburban,11.24,12.79,Winter,Sun,79,1,6,120
14.89,0,Electronics,Rural,10.5,16.54,Spring,Sun,162,1,21,127
15.82,0,Food,Rural,14.99,13.85,Fall,Sun,136,1,46,104
15.03,0,Clothing,Rural,4.66,15.31,Spring,Sat,153,1,34,114
12.74,1,Housewares,Urban,10.9,11.43,Spring,Tue,96,1,18,230
10.85,1,Housewares,Rural,4.85,12.15,Winter,Tue,149,0,41,198
11.93,0,Food,Urban,6.14,12.6,Fall,Wed,116,0,14,133
9.06,1,Electronics,Urban,9.32,8.23,Fall,Sat,97,0,31,189
15.69,0,Clothing,Suburban,4.5,18.12,Spring,Sat,77,0,22,107
16.95,1,Electronics,Rural,5.34,17.26,Summer,Tue,78,0,51,251
13.63,1,Food,Suburban,11.24,14.13,Summer,Wed,118,0,38,232
10.87,1,Electronics,Suburban,8.52,11.85,Winter,Wed,154,1,47,229
10.88,0,Housewares,Suburban,10.08,10.24,Winter,Sat,76,0,2,99
9.16,0,Food,Urban,18.81,11.06,Fall,Sun,103,1,46,140
14.17,0,Housewares,Rural,7.19,14.58,Winter,Tue,156,1,3,110
13.36,0,Housewares,Urban,4.71,11.85,Spring,Wed,106,0,7,96
10.31,1,Food,Rural,7.06,11.49,Summer,Thu,92,1,13,208
16.59,0,Housewares,Suburban,5.07,17.76,Summer,Mon,212,0,38,121
21.2,1,Food,Urban,11.65,23.53,Spring,Wed,88,1,3,254
13.4,1,Electronics,Suburban,4.76,11.31,Spring,Fri,66,1,22,232
10.88,0,Clothing,Urban,10.96,10.12,Spring,Thu,105,1,45,124
13.12,0,Electronics,Urban,14.96,13.81,Fall,Sun,137,1,27,128
12.04,0,Food,Rural,11.77,9.66,Summer,Wed,161,0,13,98
19.09,0,Housewares,Suburban,9.4,19.8,Spring,Wed,82,1,39,100
9.39,0,Food,Urban,13.77,10.46,Spring,Wed,67,0,28,113
10.77,0,Electronics,Urban,8.07,12.85,Summer,Sun,214,0,40,123
10.19,0,Food,Suburban,6.07,10.42,Winter,Thu,69,1,40,116
8.9,1,Clothing,Urban,9.58,9.48,Fall,Fri,89,1,38,207
16.34,0,Housewares,Urban,5.02,15.59,Spring,Mon,138,1,8,128
6.76,1,Food,Urban,6.25,6.3,Fall,Sun,62,0,44,158
13.1,0,Electronics,Suburban,10.43,14.67,Summer,Sun,127,0,52,130
8,0,Food,Rural,11.36,9.79,Fall,Sat,64,0,10,114
10.8,1,Food,Urban,10.36,12.04,Winter,Wed,94,0,18,221
7.4,1,Electronics,Suburban,8.59,8.05,Summer,Wed,211,0,48,163
11.76,1,Food,Urban,9.16,11.2,Summer,Mon,80,1,5,208
10.66,0,Food,Suburban,7.28,10.19,Fall,Mon,156,1,38,114
22.84,0,Clothing,Urban,9.73,22.55,Spring,Thu,120,0,24,69
14.64,0,Housewares,Urban,15.67,16,Spring,Wed,207,0,39,112
13.41,0,Electronics,Urban,4.91,13.17,Spring,Fri,56,1,35,125
11.36,0,Food,Urban,1.75,12.26,Winter,Mon,113,0,35,120
15.79,1,Food,Rural,5.22,16.09,Spring,Fri,114,1,28,237
13.81,1,Food,Suburban,15.12,14.06,Winter,Sun,93,0,21,219
13.5,0,Food,Urban,9.6,13.23,Summer,Sat,86,1,44,109
10.69,1,Clothing,Urban,7.55,10.03,Fall,Wed,157,0,17,217
13.49,0,Food,Urban,5.28,11.28,Fall,Tue,114,1,37,130
14.3,0,Food,Rural,16.95,15.34,Winter,Sat,109,1,22,134
7.57,0,Food,Urban,9.68,7.24,Winter,Sat,74,1,32,114
12.25,0,Clothing,Rural,8.13,13.42,Winter,Mon,137,1,1,117
14.2,0,Housewares,Urban,11.44,13.85,Winter,Tue,156,1,14,121
10,0,Clothing,Urban,5.06,11.84,Winter,Sun,180,0,27,111
13.52,0,Clothing,Urban,8.21,12.66,Winter,Wed,96,0,10,104
13.53,0,Electronics,Urban,5.64,13.78,Fall,Sun,115,0,41,116
12.26,0,Food,Urban,15.24,13.64,Fall,Tue,194,0,43,130
9.09,0,Electronics,Urban,6.02,7.33,Winter,Wed,89,0,33,101
